辽宁移动,#genre#
辽宁体育休闲,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226156/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226689/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226731/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226141/index.m3u8
辽宁移动电视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8
辽宁移动电视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227328/index.m3u8
辽宁影视剧,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8
辽宁影视剧,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227331/index.m3u8
宜佳购物,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226884/index.m3u8
宜佳购物,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227309/index.m3u8
阜新教育,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227498/index.m3u8
阜新综合,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227407/index.m3u8
盘锦都市,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227495/index.m3u8
盘锦新闻综合,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227529/index.m3u8
沈阳新闻综合,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226895/index.m3u8
沈阳新闻综合,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8
山东教育卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227166/index.m3u8
中国教育-1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8
中国教育-1,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226171/index.m3u8
中国教育-2,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226170/index.m3u8
中国教育-3,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226950/index.m3u8
中国教育-4,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226940/index.m3u8
北京卫视-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227532/index.m3u8
北京卫视-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227001/index.m3u8
北京卫视-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227410/index.m3u8
至臻视界-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227393/index.m3u8
咪咕音乐-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227311/index.m3u8

移动影音,#genre#

射雕英雄传:侠之大者,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281241577/index.m3u8
狮子王:木法沙传奇4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281118339/index.m3u8
因果报应4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281133043/index.m3u8
狐妖传说4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281056353/index.m3u8
养蜂人4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281264759/index.m3u8
笑傲江湖4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280861818/index.m3u8
夏洛特烦恼4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280205251/index.m3u8
逆行人生4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280179468/index.m3u8
焚城,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281153292/index.m3u8
猎魂人,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281273703/index.m3u8
喜剧的阴谋,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281299069/index.m3u8
草原上的火焰,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281283769/index.m3u8
误杀3,http://hwottcdn.ln.chinamobile.com/34/16/88888888/281184717/index.m3u8
床前明月，咣！,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280928630/index.m3u8
小丑2,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280831521/index.m3u8
外太空的莫扎特,http://hwottcdn.ln.chinamobile.com/34/16/88888888/276828638/index.m3u8
满江红,http://hwottcdn.ln.chinamobile.com/34/16/88888888/277753847/index.m3u8
刺猬,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280191532/index.m3u8
爆款好人,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280347019/index.m3u8
抓娃娃,http://hwottcdn.ln.chinamobile.com/34/16/88888888/279751593/index.m3u8
我本是高山,http://hwottcdn.ln.chinamobile.com/34/16/88888888/278808645/index.m3u8
念念相忘,http://hwottcdn.ln.chinamobile.com/34/16/88888888/278263108/index.m3u8
我经过风暴,http://hwottcdn.ln.chinamobile.com/34/16/88888888/278310065/index.m3u8
阿凡达水之道4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280708922/index.m3u8
哪吒之魔童降世4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/280952678/index.m3u8
封神第一部:朝歌风云,http://hwottcdn.ln.chinamobile.com/34/16/88888888/278850504/index.m3u8
这么多年,http://hwottcdn.ln.chinamobile.com/34/16/88888888/277836849/index.m3u8
长沙夜生活,http://hwottcdn.ln.chinamobile.com/34/16/88888888/277762682/index.m3u8
检查风云,http://hwottcdn.ln.chinamobile.com/34/16/88888888/277828690/index.m3u8
人生路不熟,http://hwottcdn.ln.chinamobile.com/34/16/88888888/277889247/index.m3u8
纸画皮4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/279849512/index.m3u8
神都密探4K,http://hwottcdn.ln.chinamobile.com/34/16/88888888/279854530/index.m3u8
盗梦空间,http://hwottcdn.ln.chinamobile.com/34/16/88888888/275086363/index.m3u8
星际穿越,http://hwottcdn.ln.chinamobile.com/34/16/88888888/273543872/index.m3u8

中国移动,#genre#

CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226190/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226675/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226721/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226998/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221227209/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226759/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226976/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221227010/index.m3u8
CCTV-1综合,http://cmcc.jun1985.vip/PLTV/11/224/3221226179/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221226178/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221226703/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221226711/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221227206/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221226853/index.m3u8
CCTV-2财经,http://cmcc.jun1985.vip/PLTV/11/224/3221226177/index.m3u8
CCTV-3综艺,http://cmcc.jun1985.vip/PLTV/11/224/3221227215/index.m3u8
CCTV-3综艺,http://cmcc.jun1985.vip/PLTV/11/224/3221227402/index.m3u8
CCTV-3综艺,http://cmcc.jun1985.vip/PLTV/11/224/3221226201/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221226176/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221226692/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221226899/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221227324/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221226741/index.m3u8
CCTV-4中文国际,http://cmcc.jun1985.vip/PLTV/11/224/3221226189/index.m3u8
CCTV-5体育,http://cmcc.jun1985.vip/PLTV/11/224/3221227218/index.m3u8
CCTV-5体育,http://cmcc.jun1985.vip/PLTV/11/224/3221227338/index.m3u8
CCTV-5体育,http://cmcc.jun1985.vip/PLTV/11/224/3221226200/index.m3u8
CCTV-5+体育赛事,http://cmcc.jun1985.vip/PLTV/11/224/3221226198/index.m3u8
CCTV-5+体育赛事,http://cmcc.jun1985.vip/PLTV/11/224/3221226745/index.m3u8
CCTV-5+体育赛事,http://cmcc.jun1985.vip/PLTV/11/224/3221227236/index.m3u8
CCTV-5+体育赛事,http://cmcc.jun1985.vip/PLTV/11/224/3221226910/index.m3u8
CCTV-6电影,http://cmcc.jun1985.vip/PLTV/11/224/3221227221/index.m3u8
CCTV-6电影,http://cmcc.jun1985.vip/PLTV/11/224/3221227341/index.m3u8
CCTV-6电影,http://cmcc.jun1985.vip/PLTV/11/224/3221226199/index.m3u8
CCTV-7国防军事,http://cmcc.jun1985.vip/PLTV/11/224/3221226175/index.m3u8
CCTV-7国防军事,http://cmcc.jun1985.vip/PLTV/11/224/3221227350/index.m3u8
CCTV-7国防军事,http://cmcc.jun1985.vip/PLTV/11/224/3221226905/index.m3u8
CCTV-7国防军事,http://cmcc.jun1985.vip/PLTV/11/224/3221226188/index.m3u8
CCTV-8电视剧,http://cmcc.jun1985.vip/PLTV/11/224/3221227325/index.m3u8
CCTV-8电视剧,http://cmcc.jun1985.vip/PLTV/11/224/3221227466/index.m3u8
CCTV-8电视剧,http://cmcc.jun1985.vip/PLTV/11/224/3221226197/index.m3u8
CCTV-9纪录,http://cmcc.jun1985.vip/PLTV/11/224/3221226174/index.m3u8
CCTV-9纪录,http://cmcc.jun1985.vip/PLTV/11/224/3221226734/index.m3u8
CCTV-9纪录,http://cmcc.jun1985.vip/PLTV/11/224/3221227337/index.m3u8
CCTV-9纪录,http://cmcc.jun1985.vip/PLTV/11/224/3221226173/index.m3u8
CCTV-10科教,http://cmcc.jun1985.vip/PLTV/11/224/3221226184/index.m3u8
CCTV-10科教,http://cmcc.jun1985.vip/PLTV/11/224/3221226702/index.m3u8
CCTV-10科教,http://cmcc.jun1985.vip/PLTV/11/224/3221227321/index.m3u8
CCTV-10科教,http://cmcc.jun1985.vip/PLTV/11/224/3221226792/index.m3u8
CCTV-10科教,http://cmcc.jun1985.vip/PLTV/11/224/3221226194/index.m3u8
CCTV-11戏曲,http://cmcc.jun1985.vip/PLTV/11/224/3221226753/index.m3u8
CCTV-11戏曲,http://cmcc.jun1985.vip/PLTV/11/224/3221227251/index.m3u8
CCTV-11戏曲,http://cmcc.jun1985.vip/PLTV/11/224/3221226193/index.m3u8
CCTV-12社会与法,http://cmcc.jun1985.vip/PLTV/11/224/3221226183/index.m3u8
CCTV-12社会与法,http://cmcc.jun1985.vip/PLTV/11/224/3221226736/index.m3u8
CCTV-12社会与法,http://cmcc.jun1985.vip/PLTV/11/224/3221227343/index.m3u8
CCTV-12社会与法,http://cmcc.jun1985.vip/PLTV/11/224/3221226862/index.m3u8
CCTV-12社会与法,http://cmcc.jun1985.vip/PLTV/11/224/3221226192/index.m3u8
CCTV-13新闻,http://cmcc.jun1985.vip/PLTV/11/224/3221226729/index.m3u8
CCTV-13新闻,http://cmcc.jun1985.vip/PLTV/11/224/3221227333/index.m3u8
CCTV-13新闻,http://cmcc.jun1985.vip/PLTV/11/224/3221226191/index.m3u8
CCTV-14少儿,http://cmcc.jun1985.vip/PLTV/11/224/3221226182/index.m3u8
CCTV-14少儿,http://cmcc.jun1985.vip/PLTV/11/224/3221226720/index.m3u8
CCTV-14少儿,http://cmcc.jun1985.vip/PLTV/11/224/3221227349/index.m3u8
CCTV-14少儿,http://cmcc.jun1985.vip/PLTV/11/224/3221226789/index.m3u8
CCTV-14少儿,http://cmcc.jun1985.vip/PLTV/11/224/3221226181/index.m3u8
CCTV-15音乐,http://cmcc.jun1985.vip/PLTV/11/224/3221226796/index.m3u8
CCTV-15音乐,http://cmcc.jun1985.vip/PLTV/11/224/3221227361/index.m3u8
CCTV-15音乐,http://cmcc.jun1985.vip/PLTV/11/224/3221226180/index.m3u8
CCTV-16奥林匹克,http://cmcc.jun1985.vip/PLTV/11/224/3221227071/index.m3u8
CCTV-16奥林匹克,http://cmcc.jun1985.vip/PLTV/11/224/3221227074/index.m3u8
CCTV-16奥林匹克,http://cmcc.jun1985.vip/PLTV/11/224/3221227346/index.m3u8
CCTV-17农业农村,http://cmcc.jun1985.vip/PLTV/11/224/3221226841/index.m3u8
CCTV-17农业农村,http://cmcc.jun1985.vip/PLTV/11/224/3221226869/index.m3u8
CCTV-17农业农村,http://cmcc.jun1985.vip/PLTV/11/224/3221227352/index.m3u8
CCTV-17农业农村,http://cmcc.jun1985.vip/PLTV/11/224/3221226908/index.m3u8
CCTV-17农业农村,http://cmcc.jun1985.vip/PLTV/11/224/3221226866/index.m3u8
CCTV-兵器科技,http://cmcc.jun1985.vip/PLTV/11/224/3221227453/index.m3u8
CCTV-第一剧场,http://cmcc.jun1985.vip/PLTV/11/224/3221227444/index.m3u8
CCTV-电视指南,http://cmcc.jun1985.vip/PLTV/11/224/3221227374/index.m3u8
CCTV-风云剧场,http://cmcc.jun1985.vip/PLTV/11/224/3221227447/index.m3u8
CCTV-风云音乐,http://cmcc.jun1985.vip/PLTV/11/224/3221227502/index.m3u8
CCTV-风云足球,http://cmcc.jun1985.vip/PLTV/11/224/3221227377/index.m3u8
CCTV-高尔夫网球,http://cmcc.jun1985.vip/PLTV/11/224/3221227496/index.m3u8
CCTV-怀旧剧场,http://cmcc.jun1985.vip/PLTV/11/224/3221227499/index.m3u8
CCTV-女性时尚,http://cmcc.jun1985.vip/PLTV/11/224/3221227508/index.m3u8
CCTV-世界地理,http://cmcc.jun1985.vip/PLTV/11/224/3221227450/index.m3u8
CCTV-央视台球,http://cmcc.jun1985.vip/PLTV/11/224/3221227380/index.m3u8
CCTV-央视文化精品,http://cmcc.jun1985.vip/PLTV/11/224/3221227505/index.m3u8
CGTN,http://cmcc.jun1985.vip/PLTV/11/224/3221226172/index.m3u8
中央新影-老故事,http://cmcc.jun1985.vip/PLTV/11/224/3221227438/index.m3u8
安多卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227160/index.m3u8
安徽卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226746/index.m3u8
安徽卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227233/index.m3u8
安徽卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226856/index.m3u8
安徽卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226196/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226195/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226666/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226724/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227340/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226823/index.m3u8
北京卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226185/index.m3u8
兵团卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226859/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226187/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226697/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226733/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227212/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226872/index.m3u8
东方卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226168/index.m3u8
东南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226784/index.m3u8
东南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227472/index.m3u8
东南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226186/index.m3u8
甘肃卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226875/index.m3u8
甘肃卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226166/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226167/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226686/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226743/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227318/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226878/index.m3u8
广东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226165/index.m3u8
广西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226830/index.m3u8
广西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227411/index.m3u8
广西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226150/index.m3u8
贵州卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226874/index.m3u8
贵州卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226164/index.m3u8
海南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226801/index.m3u8
海南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226140/index.m3u8
河北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226774/index.m3u8
河北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227408/index.m3u8
河北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226163/index.m3u8
河南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226791/index.m3u8
河南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227353/index.m3u8
河南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226146/index.m3u8
黑龙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226145/index.m3u8
黑龙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226749/index.m3u8
黑龙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227288/index.m3u8
黑龙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226881/index.m3u8
湖北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226705/index.m3u8
湖北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227230/index.m3u8
湖北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226877/index.m3u8
湖北卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226162/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226144/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226669/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226727/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227316/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226772/index.m3u8
湖南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226161/index.m3u8
吉林卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227163/index.m3u8
吉林卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227310/index.m3u8
吉林卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226159/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226160/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226672/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226902/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227303/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226781/index.m3u8
江苏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226143/index.m3u8
江西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226788/index.m3u8
江西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227475/index.m3u8
江西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226142/index.m3u8
康巴卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227111/index.m3u8
内蒙古卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226886/index.m3u8
内蒙古卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226155/index.m3u8
宁夏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226804/index.m3u8
宁夏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226154/index.m3u8
农林卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227108/index.m3u8
青海卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226889/index.m3u8
青海卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226153/index.m3u8
厦门卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226803/index.m3u8
山东教育卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227166/index.m3u8
山东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226739/index.m3u8
山东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227312/index.m3u8
山东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226887/index.m3u8
山东卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226138/index.m3u8
山西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226778/index.m3u8
山西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226137/index.m3u8
陕西卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226892/index.m3u8
深圳卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226136/index.m3u8
深圳卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226725/index.m3u8
深圳卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227239/index.m3u8
深圳卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226807/index.m3u8
深圳卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226152/index.m3u8
四川卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226728/index.m3u8
四川卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227245/index.m3u8
四川卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226810/index.m3u8
四川卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226139/index.m3u8
天津卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226742/index.m3u8
天津卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227306/index.m3u8
天津卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226890/index.m3u8
天津卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226135/index.m3u8
西藏卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226896/index.m3u8
西藏卫视(藏语),http://cmcc.jun1985.vip/PLTV/11/224/3221227157/index.m3u8
新疆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226893/index.m3u8
新疆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226151/index.m3u8
延边卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227047/index.m3u8
云南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226816/index.m3u8
云南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227356/index.m3u8
云南卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226148/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226134/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226700/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226795/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227313/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226854/index.m3u8
浙江卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226147/index.m3u8
重庆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226737/index.m3u8
重庆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221227227/index.m3u8
重庆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226868/index.m3u8
重庆卫视,http://cmcc.jun1985.vip/PLTV/11/224/3221226169/index.m3u8
咪咕视频01,http://cmcc.jun1985.vip/PLTV/11/224/3221227308/index.m3u8
咪咕视频02,http://cmcc.jun1985.vip/PLTV/11/224/3221227314/index.m3u8
咪咕视频03,http://cmcc.jun1985.vip/PLTV/11/224/3221227317/index.m3u8
咪咕视频04,http://cmcc.jun1985.vip/PLTV/11/224/3221227320/index.m3u8
咪咕视频05,http://cmcc.jun1985.vip/PLTV/11/224/3221227323/index.m3u8
咪咕视频06,http://cmcc.jun1985.vip/PLTV/11/224/3221227326/index.m3u8
咪咕视频07,http://cmcc.jun1985.vip/PLTV/11/224/3221227366/index.m3u8
咪咕视频08,http://cmcc.jun1985.vip/PLTV/11/224/3221227369/index.m3u8
咪咕视频09,http://cmcc.jun1985.vip/PLTV/11/224/3221227372/index.m3u8
咪咕视频10,http://cmcc.jun1985.vip/PLTV/11/224/3221227375/index.m3u8
咪咕视频11,http://cmcc.jun1985.vip/PLTV/11/224/3221227378/index.m3u8
